Venue,Category,Latitude,Longitude,Neighborhood,ZIP
"Dental Specialists of New York, PC",Dentist,40.646289,-74.009478,Sunset Park,11220
ModernMD Urgent Care,Urgent Care Center,40.644067,-74.011918,Sunset Park,11220
"Dr Chanda Kale - Family Dentistry, Implants and Orthodontics",Dentist,40.643938,-74.014658,Bay Ridge,11220
Fourth Avenue Dental Group,Dentist,40.644246,-74.015193,Bay Ridge,11220
"Tsai, Christina Nyu Langone Brooklyn 7th Avenue Family Health Clinic",Doctor's Office,40.642331,-74.006401,Sunset Park,11220
Marien-Heim Senior Center,Assisted Living Service,40.649339,-74.010253,Sunset Park,11220
Rehab 1 One,Physical Therapy Clinic,40.646232,-74.01549,Sunset Park,11220
Optima Dental,Dentist,40.641626,-74.006591,Sunset Park,11220
Total Wireless Store,Optometrist,40.644852,-74.011007,Sunset Park,11220
Lutheran Family Health Center,Healthcare Clinic,40.645267,-74.009394,Sunset Park,11220
Lutheran Medical Center,Psychiatrist,40.645267,-74.009394,Sunset Park,11220
Sunset Park Mental Health Center,Hospital,40.645214,-74.009348,Sunset Park,11220
Sunset Orthodontics,Dentist,40.646339,-74.009611,Sunset Park,11220
Shah Virendra,Dentist,40.64714,-74.007899,Sunset Park,11220
Sinha R P MD,Physician,40.642483,-74.012683,Bay Ridge,11220
Kids Dental Care,Dentist,40.642426,-74.012811,Bay Ridge,10118
Cohen's Fashion Optical,Ophthalmologist,40.642187,-74.013673,Bay Ridge,11220
NYU Lutheran Family Health Centers Brooklyn-Chinese,Obstetrician Gynecologist (Ob-gyn),40.642334,-74.006314,Sunset Park,11220
Lutheran Medical Center,Medical Center,40.642446,-74.006144,Sunset Park,11220
Sunset Park Senior Citizens,Assisted Living Service,40.649289,-74.01012,Sunset Park,11220
Maha Rose,Acupuncture Clinic,40.733633,-73.957582,Greenpoint,11222
Optical Warehouse Outlet,Optometrist,40.727032,-73.952307,Greenpoint,11222
"William J Lossef, DDS",Dentist,40.73006,-73.954039,Greenpoint,11222
Greenpoint Eye Care - Dr. Michael Kiselow,Ophthalmologist,40.730479,-73.954518,Greenpoint,11222
Quest Diagnostics,Health and Medicine,40.730331,-73.954006,Greenpoint,11222
Pro Health Care Associates,Health and Medicine,40.729855,-73.955647,Greenpoint,11222
CryoBodyBK - Brooklyn Cryotherapy Spa,Health and Medicine,40.73039,-73.95379,Greenpoint,11222
Greenpoint Community Health Center,Family Medicine Doctor,40.729622,-73.954284,Greenpoint,11222
Beth Israel Medical Center,Physician,40.729975,-73.955215,Greenpoint,11222
Greenpoint Chiropractic,Chiropractor,40.729865,-73.955298,Greenpoint,11222
Greenpoint Avenue Medical Office,Doctor's Office,40.729966,-73.955406,Greenpoint,11222
North Brooklyn Dental Care,Dentist,40.73103,-73.954076,Greenpoint,11222
Manhattan Medical,Internal Medicine Doctor,40.731241,-73.954259,Greenpoint,11222
NYU Langone Medical Associates - Greenpoint,Health and Medicine,40.731235,-73.954296,Greenpoint,11222
Total Health Care,Doctor's Office,40.729855,-73.955647,Greenpoint,11222
Greenpoint Medical Dental,Dentist,40.729996,-73.95443,Greenpoint,11222
Eurodental Studio,Dentist,40.731387,-73.954832,Greenpoint,11222
Manhattan Avenue Family Dental,Dentist,40.731711,-73.954845,Greenpoint,11222
The Dermatology Specialists - Greenpoint,Dermatologist,40.729896,-73.956128,Greenpoint,11222
ProHEALTH Urgent Care of Greenpoint,Urgent Care Center,40.728503,-73.953761,Greenpoint,11222
Greenpoint Vet Care,Veterinarian,40.729689,-73.95131,Greenpoint,11222
Dr Lesicka,Doctor's Office,40.728878,-73.951854,Greenpoint,11222
LabQ Mobile Testing Greenpoint,Medical Center,40.732655,-73.95472,Greenpoint,11222
CityMD Greenpoint Urgent Care - Brooklyn,Health and Medicine,40.727655,-73.953204,Greenpoint,11222
Ear Nose & Throat Associates,Physician,40.733286,-73.954425,Greenpoint,11222
Fresh Pond Physical Therapy,Physical Therapy Clinic,40.733382,-73.955021,Greenpoint,11222
Worksong Chinese Medicine,Acupuncture Clinic,40.727502,-73.956909,Greenpoint,11222
Greenpoint Diagnostic Imaging,Radiologist,40.733876,-73.954579,Greenpoint,11222
Brooklyn City Dental,Dentist,40.726285,-73.952496,Greenpoint,11222
Greenpoint Vision Care,Ophthalmologist,40.726165,-73.952449,Greenpoint,11222
New York Methodist Hospital,Physician,40.730115,-73.953998,Greenpoint,11222
North Brooklyn Individual Therapy,Mental Health Clinic,40.73007,-73.954027,Greenpoint,11222
Mercy Home For Children,Home Health Care Service,40.729581,-73.953802,Greenpoint,11222
Gaweda Oskar MD - Green Point Chiropractic,Healthcare Clinic,40.729869,-73.955123,Greenpoint,11222
ANDO International,Veterinarian,40.729359,-73.954056,Greenpoint,11222
Janusz Plawner M.D.,Healthcare Clinic,40.729917,-73.955343,Greenpoint,11222
Salita Salita MDS Salita Andrezejmd Brooklyn,Physician,40.72991,-73.955605,Greenpoint,11222
Safier Henry L MD PC,Physician,40.72991,-73.955605,Greenpoint,11222
"Greenpoint Dental Center, DDS",Dentist,40.728927,-73.954039,Greenpoint,11222
Casper,Hospital,40.728932,-73.953865,Greenpoint,11222
CCNS Helen Owen Carey Residence,Assisted Living Service,40.731519,-73.953964,Greenpoint,11222
Williamsburg Veterinary Clinic,Veterinarian,40.731124,-73.954604,Greenpoint,11249
Prohealth Medical Management,Health and Medicine,40.728503,-73.953761,Greenpoint,11222
Caring,Home Health Care Service,40.730206,-73.956664,Greenpoint,11222
Greenpoint Family Health Center,Healthcare Clinic,40.732103,-73.954292,Greenpoint,11222
Manhattan Avenue Health Center,Hospital,40.732156,-73.954338,Greenpoint,11222
Kathryn Hiksz,Dentist,40.728014,-73.955925,Greenpoint,11222
City MD,Health and Medicine,40.727763,-73.953209,Greenpoint,11222
Triple A Diagnostics Center,Medical Lab,40.728973,-73.95033,Greenpoint,11222
Insight Psychiatry & Psychotherapy,Psychiatrist,40.729939,-73.958575,Greenpoint,11222
Noah Smile Group,Dentist,40.597239,-73.972835,Gravesend,11223
Diamond Medical Associates PC,Physician,40.597401,-73.970839,Gravesend,11223
Mega Vision Center,Ophthalmologist,40.596694,-73.977081,Gravesend,11223
Ronald David Mizrahi,Dentist,40.597145,-73.97035,Gravesend,11223
Faithful Friends Animal Hospital,Veterinarian,40.591994,-73.973633,Gravesend,11223
Cohen Ezra Dr,Physician,40.597145,-73.97035,Gravesend,11223
Precision Care Medical & Sports Performance,Medical Center,40.598729,-73.973503,Gravesend,11223
"Steven Weiss, DDS",Dentist,40.596782,-73.977781,Gravesend,11223
Gentle Dental,Dentist,40.596219,-73.978716,Gravesend,11223
Kings Highway Podiatry,Podiatrist,40.597154,-73.970002,Gravesend,11223
Progressive Medical Solutions,Physician,40.596498,-73.976279,Gravesend,11223
Barkdoc,Veterinarian,40.597805,-73.972307,Gravesend,11223
Tun Pediatric Center,Pediatrician,40.595991,-73.977184,Gravesend,11223
Mizrahi Orthodontics,Dentist,40.597147,-73.970263,Gravesend,11223
Shawn Cohen DDS,Dentist,40.597097,-73.970131,Gravesend,11223
Advanced Dentistry For U,Dentist,40.596782,-73.977781,Gravesend,11223
Avenue U Podiatry,Podiatrist,40.596269,-73.978116,Gravesend,11223
Avenue U Pediatrics,Pediatrician,40.597606,-73.969236,Gravesend,11223
Ocean View Optical,Optometrist,40.5766,-73.965462,Brighton Beach,11235
Good Health Medical PC,Physical Therapy Clinic,40.578131,-73.96661,Brighton Beach,11235
Leonid Levit,Dentist,40.57675,-73.967905,Brighton Beach,11235
"Feldman, Esfira Natalia Natovich Medical Pc",Doctor's Office,40.577075,-73.967831,Brighton Beach,11235
First Step Therapy,Physical Therapy Clinic,40.579707,-73.96406,Brighton Beach,11235
Itskovich Boris Dr,Doctor's Office,40.57751,-73.967674,Brighton Beach,11235
Tatiana Korol,Dentist,40.576695,-73.967947,Brighton Beach,11235
Ocean Radiology,Radiologist,40.576587,-73.967942,Brighton Beach,11235
Dr Shapiro,Doctor's Office,40.579256,-73.964825,Brighton Beach,11235
Doctor's Office,Medical Center,40.579148,-73.964821,Brighton Beach,11235
Dental Office,Dentist,40.578702,-73.967372,Brighton Beach,11235
"Dr Michael Teplitsky, MD - Choice Physician Group",Doctor's Office,40.579563,-73.963401,Brighton Beach,11235
Rabinowitz Pharmacy,Health and Medicine,40.577413,-73.961273,Brighton Beach,11235
The Ocular Center,Doctor's Office,40.579269,-73.962345,Brighton Beach,11235
Bentsianov Medical,Doctor's Office,40.575959,-73.969267,Brighton Beach,11224
Belilovsky Pediatrics,Pediatrician,40.579749,-73.962494,Brighton Beach,11235
Amita Holistic Healing Center,Alternative Medicine Clinic,40.580149,-73.963641,Brighton Beach,11235
CityMD Brighton Beach Urgent Care - Brooklyn,Health and Medicine,40.577659,-73.960151,Brighton Beach,11235
Beauty Obsession Salon Spa,Health and Medicine,40.580571,-73.965964,Brighton Beach,11235
Kanevsky Alexander DDS,Dentist,40.576914,-73.965823,Brighton Beach,11235
Leon Stepensky,Podiatrist,40.576134,-73.964792,Brighton Beach,11235
Fit Feet Podiatry - Brighton Beach,Podiatrist,40.576026,-73.964787,Brighton Beach,11235
Luv My Vision,Optometrist,40.576913,-73.963864,Brighton Beach,11235
Eagle Home Care,Home Health Care Service,40.577233,-73.963964,Brighton Beach,11235
Home Family Care I,Home Health Care Service,40.576765,-73.966442,Brighton Beach,11235
Brighton Beach Medical Group,Nutritionist,40.576121,-73.967272,Brighton Beach,11235
Kipnis Dental - Dr. Marina Kipnis DDS,Dentist,40.578006,-73.965256,Brighton Beach,11235
Brighton Eye Center,Optometrist,40.57746,-73.963537,Brighton Beach,11235
Ocean Ambulette Service,Ambulance Service,40.576876,-73.967214,Brighton Beach,11235
SMPT Sindo Manual Physical Therapy,Physical Therapy Clinic,40.576127,-73.967126,Brighton Beach,11235
Lenco Diagnostic Laboratory,Medical Lab,40.577634,-73.967069,Brighton Beach,11235
Dr Steven Tawil Md Gastroenterologist And Liver Specialist,Physician,40.576228,-73.967276,Brighton Beach,11235
Carecenta,Home Health Care Service,40.576068,-73.967226,Brighton Beach,11235
Barton Orthodontics,Dentist,40.577738,-73.967641,Brighton Beach,11235
Feel Good Physical Therapy PC,Health and Medicine,40.57789,-73.967558,Brighton Beach,11235
Ny Methodist Hospital,Hospital,40.576695,-73.967947,Brighton Beach,11235
Max Medical,Hospital,40.576695,-73.967947,Brighton Beach,11235
New York Vein Center,Health and Medicine,40.577995,-73.967649,Brighton Beach,11235
Ginsburg R Dr,Dentist,40.577597,-73.962294,Brighton Beach,11235
"Mitchell S Seidman, DO",Physician,40.578215,-73.967483,Brighton Beach,11235
"Carly J. Seidman, MD",Ophthalmologist,40.578267,-73.967529,Brighton Beach,11235
E Shapiro DPM PC,Health and Medicine,40.579203,-73.96478,Brighton Beach,11235
"Ginsburg Renata DDS - Renata Ginsburg, DDS",Dentist,40.577712,-73.962155,Brighton Beach,11235
21st Centry Medical PC,Healthcare Clinic,40.57926,-73.964651,Brighton Beach,11235
"Felix N. Cohen, MD",Plastic Surgeon,40.57567,-73.968037,Brighton Beach,11235
"Dr. Inna Goykman-Amir, DDS",Health and Medicine,40.579459,-73.965268,Brighton Beach,11235
International Holistic Pharmacy,Alternative Medicine Clinic,40.577779,-73.961679,Brighton Beach,11235
Yelena Tabak DDS,Dentist,40.57644,-73.961409,Brighton Beach,11235
Prime Fitness Physical Therapy,Health and Medicine,40.579727,-73.965322,Brighton Beach,11235
Bruce Roy Greenbaum,Podiatrist,40.577477,-73.968891,Brighton Beach,11235
NYU Langone Brooklyn Medical Associates—Sheepshead Bay,Health and Medicine,40.585408,-73.944259,Manhattan Beach,11235
New York Integrative Rheumatology,Physician,40.585412,-73.944085,Manhattan Beach,11235
"Kantu, K, Md - Ny Center For Ear Nose Throat",Physician,40.586258,-73.946685,Manhattan Beach,11235
Personal-Touch Home Care,Nurse,40.584033,-73.94129,Manhattan Beach,11235
Greater New York Endescopy Surgical Center,Physician,40.584022,-73.945729,Manhattan Beach,11235
Brooklyn Gastroenterology & Endoscopy,Physician,40.584072,-73.945862,Manhattan Beach,11235
Sunrise Assisted Living,Assisted Living Service,40.584022,-73.945729,Manhattan Beach,11235
"Katzenelenbogen, Moshe Katzenelenbogen Moshe Office",Doctor's Office,40.5885,-73.939372,Manhattan Beach,11235
Sunrise at Sheepshead Bay,Nursing Home,40.583967,-73.945771,Manhattan Beach,11235
Sheepshead Bay Multispecialty Practice Maimondes,Doctor's Office,40.585193,-73.948255,Manhattan Beach,11235
Viewpoint Optical,Optometrist,40.59047,-73.940187,Manhattan Beach,11235
BillMed Management,Health and Medicine,40.59063,-73.940236,Manhattan Beach,11235
New Jeneration Medical PC,Family Medicine Doctor,40.585353,-73.9443,Manhattan Beach,11235
Sheepshead Bay Chiropractic,Health and Medicine,40.589154,-73.945099,Sheepshead Bay,11235
Benson Medical Imaging,Health and Medicine,40.589152,-73.945186,Sheepshead Bay,11235
"Dr Kanhaiyalal Kantu, MD, FACS","Ear, Nose and Throat Doctor",40.586358,-73.946732,Manhattan Beach,11235
Sanjay Kantu,"Ear, Nose and Throat Doctor",40.586376,-73.94675,Manhattan Beach,11235
New York Artificial Kidney Center,Health and Medicine,40.584146,-73.941121,Manhattan Beach,11235
Sea Isle Owners,Physical Therapy Clinic,40.5885,-73.939372,Manhattan Beach,11235
Steven G Eisenberg,Dentist,40.5885,-73.939372,Manhattan Beach,11235
"Brooks, Synthia I: Synthia I Brooks",Psychologist,40.589667,-73.940026,Manhattan Beach,11235
Costa John T MD Costa John Dr MD,General Surgeon,40.589667,-73.940026,Manhattan Beach,11235
Sorin Roman,Health and Medicine,40.587947,-73.947969,Manhattan Beach,11235
"W8MD Weight Loss, Sleep & MedSPA",Health and Medicine,40.587985,-73.948536,Manhattan Beach,11235
Advanced Dentistry,Dentist,40.586632,-73.948789,Manhattan Beach,11235
Sheepshead Bay Woman's Care,General Surgeon,40.585222,-73.948483,Manhattan Beach,11235
"Advanced Dermatology, PC",Dermatologist,40.614356,-73.957213,Manhattan Terrace,11230
Dr Yury Zamdborg Medical Office,Doctor's Office,40.613569,-73.956442,Manhattan Terrace,11230
DaVita Midwood Dialysis,Healthcare Clinic,40.615246,-73.954155,Manhattan Terrace,11230
Advanced Medical Group,Healthcare Clinic,40.61416,-73.954461,Manhattan Terrace,11230
Mark Vaynkhadler M.D - New Life Obstetrics & Gynecology,Physician,40.612715,-73.960154,Manhattan Terrace,11230
Family Smile Dental,Dentist,40.613263,-73.953774,Manhattan Terrace,11230
Modern Dentistry,Health and Medicine,40.613103,-73.953724,Manhattan Terrace,11230
Zadushlivy Dmitriy Md Grunzweig Werzberger Brooklyn,Doctor's Office,40.612015,-73.954117,Manhattan Terrace,11230
Home Care Services For Independent Living,Home Health Care Service,40.611963,-73.954072,Manhattan Terrace,11230
Modern Medical,Doctor's Office,40.611963,-73.954072,Manhattan Terrace,11230
Mitchell R Epstein Md,Ophthalmologist,40.612015,-73.954117,Manhattan Terrace,11230
Revived Soul Medical,Mental Health Clinic,40.611195,-73.954565,Manhattan Terrace,11229
World of Dentistry,Dentist,40.618001,-73.957876,Manhattan Terrace,11230
"J.S. Atlantic Dental, PC",Dentist,40.610819,-73.956554,Manhattan Terrace,11229
Wealth Of Health,Health and Medicine,40.61798,-73.958659,Manhattan Terrace,11230
Integrated Wellness Center,Acupuncture Clinic,40.617324,-73.961029,Midwood,11230
"Abe Ancselovics, DDS",Dentist,40.610474,-73.959371,Manhattan Terrace,11229
Nu-Vision Optical,Optometrist,40.618521,-73.956546,Manhattan Terrace,11230
King's Highway OMS,Dentist,40.610428,-73.955058,Manhattan Terrace,11229
Kings Highway Oral & Maxillofacial Surgery,Dentist,40.610433,-73.954884,Manhattan Terrace,11229
NYU Langone Medical Center Podiatric Medicine & Surgery,Medical Center,40.610402,-73.960021,Manhattan Terrace,11229
Dr. Joseph Lichter DDS,Dentist,40.610105,-73.959052,Manhattan Terrace,11229
Mind your health,Alternative Medicine Clinic,40.615294,-73.958381,Manhattan Terrace,11230
Empire Practice Management & Billing Services,Health and Medicine,40.615367,-73.95969,Manhattan Terrace,11203
Chevra Hatzoloh,Ambulance Service,40.615928,-73.954834,Manhattan Terrace,11230
Yai National Inst For People,Assisted Living Service,40.616383,-73.959947,Manhattan Terrace,11230
Rachel Dweck Hypnosis,Alternative Medicine Clinic,40.611742,-73.956284,Manhattan Terrace,11230
Mazal Diagnostics,Medical Lab,40.613211,-73.953728,Manhattan Terrace,11230
Comprehensive Physical Therapy and Rehabilitation,Physical Therapy Clinic,40.614349,-73.96148,Manhattan Terrace,11230
Prywes Alon M DMD,Dentist,40.612391,-73.954175,Manhattan Terrace,11230
Laser Nail Therapy Largest Toenail Fungus Treatment Center Brooklyn,Podiatrist,40.612888,-73.953716,Manhattan Terrace,11230
Bornfeld & Bornfeld,Dentist,40.616485,-73.954159,Manhattan Terrace,11230
Mj-Mc Home Health Care Agency,Health and Medicine,40.611836,-73.954764,Manhattan Terrace,11230
Quest Diagnostics,Health and Medicine,40.61196,-73.954159,Manhattan Terrace,11230
Advanced Medical Group PC,Physician,40.61196,-73.954159,Manhattan Terrace,11230
Werzberger Murray J MD - Werzberger Murray J Dr MD,Physician,40.611908,-73.954113,Manhattan Terrace,11230
"Greenspan Eric DDS - Eric M Greenspan, DDS",Dentist,40.610876,-73.956425,Manhattan Terrace,11229
"Joseph Shyknevsky, DDS",Dentist,40.610819,-73.956554,Manhattan Terrace,11229
CDPAP Easy Touch Home Care,Home Health Care Service,40.610823,-73.95638,Manhattan Terrace,11229
Mitchell Koonan & Harry Ramras DDS,Dentist,40.610712,-73.958509,Manhattan Terrace,11230
Bernfeld Michael DDS,Dentist,40.618512,-73.956894,Manhattan Terrace,11230
Solutions Stay At Home,Health and Medicine,40.613776,-73.962765,Midwood,11230
Medshop,Health and Medicine,40.617766,-73.960611,Midwood,11230
Interborough Development,Health and Medicine,40.610331,-73.957042,Manhattan Terrace,11229
"Midtown Root Canal Specialists. Chaim Alen Jakob, DMD",Dentist,40.611159,-73.95391,Manhattan Terrace,11230
Joseph Alan Lichter,Dentist,40.610158,-73.959097,Manhattan Terrace,11229
Future Care Health Service,Healthcare Clinic,40.613762,-73.963287,Midwood,11230
Advanced Medical Lab,Medical Lab,40.610015,-73.956392,Manhattan Terrace,11229
"David Nashtatik, DMD, FAGD",Dentist,40.61846,-73.954801,Manhattan Terrace,11210
Ulky Saint-Vil,Dentist,40.637528,-73.958934,Flatbush,11226
Dr Valme Office,Doctor's Office,40.637851,-73.958946,Flatbush,11226
Kings Court Drugs,Health and Medicine,40.63554,-73.962735,Flatbush,11226
Geo Medical care PC,Physician,40.634674,-73.962876,Flatbush,11226
Medpro Medical Testing Center,Medical Center,40.635091,-73.963415,Midwood,11230
Quest Diagnostics,Health and Medicine,40.635191,-73.96368,Flatbush,11226
Ditmas Park Care Center,Assisted Living Service,40.640146,-73.957728,Flatbush,11226
Boro Park Obstetrics and Gynecology,Obstetrician Gynecologist (Ob-gyn),40.635084,-73.963676,Flatbush,11226
JAG-ONE Physical Therapy,Physical Therapy Clinic,40.635194,-73.963593,Flatbush,11226
